GLon,GLat,SpType,KMag,Lum
170.01787894,-61.45865089,F,2.43,2.88
140.21361565,-21.67975814,K,-0.04650301464254959,0.41048728276231017
188.22749248,-68.17715173,G,1.6839170124481337,1.380038903002871
141.67341991,-25.33565718,A,1.2490660592255145,22.47351699261019
290.86727207,-48.35469069,K,-0.04650301464254959,0.41048728276231017
144.93161519,-32.69184283,K,-2.26,89.08
137.09637627,-13.1027429,F,1.9239287984742528,4.99
171.31490685,-62.09002403,G,1.6839170124481337,1.380038903002871
293.97778585,-44.12550192,G,1.6839170124481337,1.380038903002871
189.02391721,-68.32631456,K,-0.04650301464254959,0.41048728276231017
160.12150614,-54.32227991,K,-0.04650301464254959,0.41048728276231017
198.12590743,-70.01356856,G,1.6839170124481337,1.380038903002871
132.56937542,0.36935038,F,1.94,4.8
269.79397038,-64.07407337,K,-0.04650301464254959,0.41048728276231017
155.53422292,-49.52592662,K,0.73,7.46
161.01694605,-55.07998243,K,4.46,0.21
259.0047218,-67.66083756,F,3.62,0.77
154.726938,-48.55280482,K,-0.04650301464254959,0.41048728276231017
152.59820391,-45.76607931,A,1.2490660592255145,22.47351699261019
166.61793351,-59.2921407,K,4.23,0.25
288.58459946,-50.96405389,K,-0.87,34.2
291.5680097,-47.41811571,M,-5.33,951.95
157.13294584,-51.27794555,G,2.76,1.74
130.99703244,5.16270963,K,-0.76,24.07
273.57788916,-62.2777592,K,3.91,0.22
296.70096691,-39.75131483,K,-1.95,77.11
220.16180556,-71.62806976,F,1.61,6.78
137.20975996,-13.27271552,K,-0.04650301464254959,0.41048728276231017
143.25558111,-28.85426684,F,0.93,13.98
247.8241763,-69.87386082,G,2.36,2.56
230.94951271,-71.46253096,K,-0.04650301464254959,0.41048728276231017
296.16995697,-40.64254593,G,1.6839170124481337,1.380038903002871
176.764126,-64.47497762,F,1.9239287984742528,2.523845325227217
168.72244041,-60.54251944,A,1.31,12.07
292.65292025,-45.95044354,G,1.6839170124481337,1.380038903002871
141.78291514,-25.35625379,A,2.23,5.76
130.5660102,6.49445629,F,1.53,10.24
135.58278455,-8.50355247,A,1.2490660592255145,22.47351699261019
149.48850775,-40.9371029,G,1.6839170124481337,1.380038903002871
300.68436608,-32.1375336,B,0.14210084033613443,21175.957257581063
190.43886689,-68.53127336,G,1.6839170124481337,1.380038903002871
131.0807752,4.97556742,G,1.6839170124481337,165.99
285.43981325,-54.05454306,G,1.6839170124481337,1.380038903002871
257.70446866,-67.90733247,G,-1.39,56.41
242.45582634,-70.53743665,F,2.86,2.33
156.71956362,-50.68759805,K,-0.04650301464254959,0.41048728276231017
134.63557406,-5.65475977,B,0.14210084033613443,21175.957257581063
180.87646283,-65.90989193,G,1.6839170124481337,1.380038903002871
161.05815875,-54.91570121,K,-2.01,85.08
144.17630521,-30.72545563,K,0.06,13.78
264.6635612,-65.88533694,F,2.55,3.13
157.18185801,-51.13359646,G,1.6839170124481337,1.380038903002871
164.0035336,-57.28050226,G,3.54,0.9
142.28725208,-26.40882064,F,1.34,7.77
148.76841613,-39.5997697,A,1.2490660592255145,22.47351699261019
133.36081853,-1.78052701,A,0.21,25.2
143.47584879,-29.13383575,A,1.2490660592255145,22.47351699261019
149.56035657,-40.90377969,K,1.7,3.51
256.59355477,-68.1231835,G,1.6839170124481337,1.380038903002871
137.48284606,-13.81628898,B,0.32,81.72
139.12430236,-18.33059899,K,-0.04650301464254959,0.41048728276231017
293.28692459,-44.99108372,F,2.52,2.44
248.83618829,-69.61652663,K,-2.99,172.92
170.02848952,-61.0982441,G,3.02,1.63
279.44720574,-58.70599358,K,-0.04650301464254959,0.41048728276231017
136.80168427,-11.82938738,G,-1.53,53.77
134.93275206,-6.38403812,B,0.14210084033613443,21175.957257581063
285.09076309,-54.28437736,M,0.1289510489510489,0.06183296843727635
147.81778669,-37.79950837,K,-0.04650301464254959,0.41048728276231017
131.18682991,4.7964236,F,2.19,4.12
170.79947583,-61.498065,F,1.9239287984742528,2.523845325227217
147.02343965,-36.3052892,F,2.06,5.86
225.67630888,-71.48200473,K,-0.04650301464254959,0.41048728276231017
282.16837743,-56.71076892,K,-0.04650301464254959,0.41048728276231017
262.61520548,-66.46167857,K,-0.04650301464254959,0.41048728276231017
172.15005485,-62.16193962,K,-0.04650301464254959,0.41048728276231017
206.81058889,-70.79711716,F,1.2,9.48
134.54998366,-5.18117946,B,0.14210084033613443,21175.957257581063
152.5830419,-45.29409256,F,1.9239287984742528,2.523845325227217
254.38742378,-68.52942218,F,1.9239287984742528,2.523845325227217
296.37625893,-40.18391779,K,-0.04650301464254959,0.41048728276231017
134.78750323,-5.8455066,K,-3.48,278.33
159.24979075,-53.01543589,F,2.88,1.95
275.64054062,-60.98032512,G,1.6839170124481337,1.380038903002871
162.19166502,-55.63560692,A,0.43,44.9
242.17072216,-70.42901001,G,2.71,2.14
179.51012173,-65.24362888,A,1.45,16.97
136.34345497,-10.3512734,K,0.79,7.42
131.94906171,2.62923754,B,0.14210084033613443,21175.957257581063
163.37363251,-56.55939242,F,3.42,1.03
130.70872843,6.30118695,F,2.85,2.8
133.82257848,-2.94681482,M,0.1289510489510489,0.06183296843727635
245.50464312,-70.01175262,K,-1.24,37.99
177.32733069,-64.40379295,F,1.9239287984742528,2.523845325227217
206.09724685,-70.67606546,G,3.24,1.12
234.36702129,-71.08175286,K,-0.04650301464254959,0.41048728276231017
148.30176634,-38.44098126,M,0.1289510489510489,0.06183296843727635
140.20711599,-20.87196009,K,-1.56,66.75
149.06912122,-39.7344466,G,3.27,1.28
214.00140495,-71.21274132,F,1.9239287984742528,2.523845325227217
136.23279519,-9.9578397,G,1.6839170124481337,1.380038903002871
171.63656106,-61.77999438,F,2.41,3.73
156.34062321,-49.85375062,M,5.4,0.04
141.20377376,-23.3701215,K,-0.04650301464254959,0.41048728276231017
187.62327637,-67.62701049,G,1.94,4.18
147.13451921,-36.25524009,F,1.9239287984742528,2.523845325227217
298.76138699,-35.90335358,A,1.2490660592255145,22.47351699261019
146.35112784,-34.75284547,G,3.02,1.32
274.75760955,-61.39920306,K,-0.73,26.85
257.24703234,-67.81935992,M,0.1289510489510489,0.06183296843727635
276.61475752,-60.35484423,K,-0.04650301464254959,0.41048728276231017
134.66802901,-5.35062895,B,0.14210084033613443,21175.957257581063
144.95349392,-31.89638686,G,3.44,0.88
187.44612488,-67.55544439,A,1.53,16.81
175.2129431,-63.44556051,A,0.09,84.7
291.34976302,-47.44761843,K,-3.08,206.02
135.67020326,-8.26968758,K,-3.76,342.19
144.32692232,-30.54016847,K,-0.04650301464254959,0.41048728276231017
143.22612213,-28.09960002,F,1.9239287984742528,2.523845325227217
238.20695683,-70.74687156,K,-0.04650301464254959,0.41048728276231017
138.73565118,-16.87220578,A,1.2490660592255145,22.47351699261019
136.76532066,-11.38973847,G,0.58,14.39
262.69857573,-66.30781026,F,2.2,4.17
150.62079441,-42.10770156,K,-0.04650301464254959,0.41048728276231017
206.41241742,-70.62781584,M,0.1289510489510489,0.06183296843727635
197.1215319,-69.47036992,G,1.6839170124481337,1.380038903002871
166.87729186,-58.89455437,G,3.38,1.14
215.90154759,-71.22892712,G,1.6839170124481337,1.380038903002871
130.88714579,5.90346145,A,1.2490660592255145,22.47351699261019
133.99859936,-3.2875096,B,0.14210084033613443,21175.957257581063
134.93717068,-6.04045456,K,-0.04650301464254959,0.41048728276231017
130.82117053,6.10556999,F,6.72,0.05
154.07391478,-46.94479534,G,1.6839170124481337,1.380038903002871
130.82460304,6.10169979,K,3.8,0.55
174.58335272,-63.08726976,K,3.77,0.52
154.07682041,-46.94127008,G,1.6839170124481337,1.380038903002871
129.31503219,10.47680922,F,1.9239287984742528,2.523845325227217
146.06853008,-34.01404207,A,0.79,13.42
276.4651409,-60.37261444,F,0.52,16.94
200.67130927,-69.95025765,K,-0.8,27.17
297.99577896,-37.28127556,G,2.17,3.19
