GLon,GLat,SpType,KMag,Lum
16.46712713,-79.45588562,A,1.71,20.36
115.34673383,-11.94943886,F,1.9116605392156885,2.1308778054892983
114.1388054,-18.10406034,G,1.775935085007729,0.644020118353425
111.08658637,-31.71235049,F,1.5,7.03
115.67686936,-10.23202639,K,-0.033235294117647106,0.582456178411574
112.17628985,-27.23809456,G,1.52,5.25
13.14937607,-79.32922717,A,1.65,19.57
4.44546771,-78.77891333,K,-1.95,58.21
115.73051957,-9.97091036,A,1.1430317460317458,18.940752635329417
116.8777161,-3.79165741,B,-0.030170454545454518,16034.635778185937
110.21802298,-35.07219392,K,-0.033235294117647106,231.46
109.27475504,-38.36573334,G,3.83,0.54
116.43300406,-6.22691229,K,-0.033235294117647106,0.582456178411574
118.00269115,2.35560001,F,1.45,7.54
70.39731393,-76.04572513,G,2.72,1.88
114.49422245,-16.43493887,F,1.9116605392156885,4.55
115.54112028,-11.02288229,K,-0.033235294117647106,0.582456178411574
110.25006818,-34.99972387,M,0.5756497175141247,0.06896794895596911
308.60426601,-46.40097662,G,3.32,0.99
116.69431799,-4.83927659,G,-0.74,28.04
308.49836038,-46.13050096,F,1.97,4.91
110.51210021,-34.07498811,G,-1.85,82.91
111.91017463,-28.51649623,K,-0.033235294117647106,0.582456178411574
118.32378686,4.06113993,F,1.7,13.0
348.04016138,-76.72864609,G,2.83,1.89
313.43627113,-56.34404644,G,1.775935085007729,0.644020118353425
104.18077022,-51.89502916,F,2.89,2.27
99.45667991,-59.70318895,G,2.37,2.31
98.32762413,-61.13965401,K,-1.79,75.18
117.39979069,-1.05909852,B,-0.79,297.16
331.36520893,-71.90972826,G,1.775935085007729,0.644020118353425
318.95941822,-63.5117439,G,3.06,1.54
118.5731292,5.36087794,K,-3.09,167.25
111.21810735,-31.48769673,F,1.9116605392156885,2.1308778054892983
114.44430942,-16.87868698,A,0.74,34.65
311.77951809,-53.48085089,G,2.53,2.38
111.22177022,-31.48611886,F,1.9116605392156885,2.1308778054892983
329.09134234,-70.85160825,K,-0.033235294117647106,0.582456178411574
114.55386138,-16.33079787,M,5.55,0.03
100.4274584,-58.4382351,G,2.29,2.94
2.12175356,-78.64067446,K,-0.83,29.52
112.6147617,-25.6401881,F,1.9116605392156885,2.1308778054892983
112.45501163,-26.3585598,A,1.57,13.91
100.85313617,-57.87065477,G,1.775935085007729,0.644020118353425
29.48892522,-79.73344542,F,1.9116605392156885,2.1308778054892983
321.9041038,-66.24995892,F,3.22,1.55
309.49722839,-48.70464921,K,4.71,0.13
115.09016222,-13.69077602,G,1.775935085007729,0.644020118353425
97.41849722,-62.35861704,G,1.775935085007729,0.644020118353425
343.60920041,-75.89691833,M,0.5756497175141247,0.02
118.77798413,6.38533363,B,0.93,42.42
339.4113438,-74.82767786,G,-1.89,82.57
59.40887852,-77.99738777,B,2.17,18.43
93.75410437,-65.93293664,K,-0.99,27.66
313.38030857,-56.36897185,K,-0.033235294117647106,0.582456178411574
315.16150132,-59.06518326,A,1.85,11.3
305.62630919,-37.63220472,K,-1.55,49.74
104.06808675,-52.38828817,G,1.775935085007729,0.644020118353425
101.2781832,-57.31611696,K,-2.02,89.15
357.45794541,-78.20545551,G,2.39,2.38
110.83432093,-33.24420306,K,-0.033235294117647106,0.582456178411574
107.1850486,-45.13054453,G,1.775935085007729,0.644020118353425
108.91107488,-40.0462547,F,1.9116605392156885,2.1308778054892983
95.66372533,-64.25955379,K,-2.07,88.35
80.48346857,-73.37720963,K,-0.81,31.03
343.68771753,-75.94842362,K,-0.033235294117647106,31.48
330.61207301,-71.68398471,M,0.5756497175141247,0.06896794895596911
91.58422956,-67.69478642,K,-3.17,155.61
312.56483462,-55.03458878,G,3.69,0.73
109.1241581,-39.41166987,G,3.99,0.44
112.18678459,-27.80546023,F,1.63,5.75
89.02089023,-69.40744002,F,2.49,3.24
350.90469732,-77.34640401,G,1.775935085007729,0.644020118353425
4.31244395,-78.91466705,A,1.1430317460317458,18.940752635329417
120.1513546,13.66234894,K,-0.033235294117647106,0.582456178411574
116.00239477,-9.08197055,K,-0.033235294117647106,0.582456178411574
323.60363012,-67.67654808,G,1.775935085007729,0.644020118353425
312.49493335,-54.95904672,K,-1.39,51.19
319.62567793,-64.35649738,K,-0.033235294117647106,0.582456178411574
114.16983534,-18.68936031,B,-0.030170454545454518,16034.635778185937
314.22903564,-57.82312014,K,-0.033235294117647106,0.582456178411574
116.47111879,-6.58656578,K,-2.7,137.61
114.64836718,-16.32189883,M,0.5756497175141247,0.14
114.39073822,-17.64288667,A,1.69,9.54
116.93900025,-4.02481941,G,3.12,1.37
106.18620241,-47.98273943,G,-1.52,87.25
14.49169538,-79.57257271,A,2.6,3.84
54.44552265,-78.65092005,F,1.9116605392156885,2.1308778054892983
110.15240413,-36.11951118,G,1.775935085007729,0.644020118353425
78.53494253,-74.15051196,K,-0.033235294117647106,0.582456178411574
345.15105136,-76.34195597,G,2.89,1.58
107.81785914,-43.68624977,F,1.87,10.59
121.07634251,18.36474493,A,1.1430317460317458,18.940752635329417
65.98664656,-77.1495673,G,1.775935085007729,0.644020118353425
114.91198948,-15.07240531,A,1.59,18.18
318.15718581,-62.93907797,F,1.9116605392156885,2.1308778054892983
120.63030862,16.07090515,G,2.89,1.44
309.13416098,-48.02425363,G,2.98,1.18
332.54902936,-72.65417095,G,3.14,1.39
105.90300527,-48.83214623,K,-0.033235294117647106,0.582456178411574
80.77635179,-73.45654187,G,2.76,2.18
108.00523133,-43.3130319,F,3.19,1.37
309.02340116,-47.77465156,F,3.11,1.36
107.9561299,-43.46814788,K,3.71,0.57
109.92832407,-37.15131964,K,-4.07,410.95
115.41157203,-12.58404808,A,0.9,16.58
114.49639109,-17.38637989,A,0.49,29.41
316.6501087,-61.26046332,G,1.775935085007729,0.644020118353425
322.14310197,-66.71980804,M,0.5756497175141247,0.06896794895596911
338.32728645,-74.70766011,K,-0.033235294117647106,0.582456178411574
110.92361568,-33.53327373,K,-4.62,716.52
107.4301967,-45.04817265,G,1.775935085007729,0.644020118353425
110.05385364,-36.81759455,K,-1.98,83.38
117.9267717,1.24978787,O,-1.0,31879.725493750575
116.09246052,-8.99114736,A,1.1430317460317458,18.940752635329417
304.31212827,-32.90798888,K,-0.033235294117647106,0.582456178411574
113.6628625,-21.63527915,G,-2.4,144.14
6.64382857,-79.21816666,G,3.7,0.76
104.79267639,-51.5541164,F,1.96,4.87
99.3071148,-60.65537309,K,-0.22,16.31
18.83603744,-79.81808662,B,1.43,31.55
122.47500407,25.05790214,K,-0.033235294117647106,0.582456178411574
49.79171699,-79.17073434,F,1.9116605392156885,2.1308778054892983
97.79739587,-62.53132462,F,1.9116605392156885,2.1308778054892983
0.03056056,-78.68864919,M,0.5756497175141247,0.06896794895596911
315.94214542,-60.47361435,F,1.71,6.56
117.0338533,-3.91673761,G,2.67,1.77
310.90790904,-52.18278037,F,0.66,16.56
87.75438663,-70.50074331,M,0.5756497175141247,0.06896794895596911
98.36432753,-61.93800697,K,-1.19,35.19
321.59040251,-66.38611603,F,1.9116605392156885,3.01
310.1861241,-50.64875587,M,6.52,0.01
85.74369832,-71.55316997,F,2.02,4.71
113.81252762,-21.17302162,K,-0.99,31.44
117.3963888,-1.92898323,A,0.4,31.95
